symbol,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
HPQ,2021-10-31,USD,0000047217,2021-12-09,2021-12-09 16:46:38,2021,Q4,4299000000.0,0.0,0.0,5511000000.0,7930000000.0,8729000000.0,22170000000.0,2546000000.0,6803000000.0,0.0,6803000000.0,0.0,0.0,7091000000.0,16440000000.0,0.0,38610000000.0,16075000000.0,1106000000.0,0.0,0.0,11915000000.0,29096000000.0,6386000000.0,0.0,0.0,3128000000.0,9514000000.0,0.0,38610000000.0,11000000.0,-2461000000.0,-260000000.0,1060000000.0,-1650000000.0,36960000000.0,0.0,7492000000.0,3193000000.0,https://www.sec.gov/Archives/edgar/data/47217/000004721721000060/0000047217-21-000060-index.htm,https://www.sec.gov/Archives/edgar/data/47217/000004721721000060/hpq-20211031.htm
AVGO,2021-10-31,USD,0001730168,2021-10-31,2021-10-31,,Q4,12163000000.0,0.0,0.0,2071000000.0,1297000000.0,13218000000.0,16586000000.0,2348000000.0,43450000000.0,11374000000.0,54824000000.0,0.0,0.0,1812000000.0,58984000000.0,0.0,75570000000.0,1086000000.0,0.0,0.0,0.0,5195000000.0,6281000000.0,39440000000.0,0.0,0.0,4860000000.0,44300000000.0,0.0,50581000000.0,0.0,748000000.0,-116000000.0,24330000000.0,24962000000.0,75543000000.0,0.0,39440000000.0,27277000000.0,,
HEI-A,2021-10-31,USD,0000046619,2021-10-31,,2021,Q4,108298000.0,0.0,0.0,244919000.0,478050000.0,214416000.0,937385000.0,193638000.0,1450395000.0,582307000.0,2032702000.0,0.0,0.0,334682000.0,2561022000.0,0.0,3498407000.0,0.0,0.0,0.0,0.0,294880000.0,294880000.0,234983000.0,0.0,40761000.0,378257000.0,654001000.0,0.0,948881000.0,0.0,0.0,0.0,0.0,2549526000.0,3498407000.0,0.0,234983000.0,126685000.0,,
COO,2021-10-31,USD,0000711404,2021-12-10,2021-12-10 16:17:53,2021,FY,95900000.0,0.0,95900000.0,515300000.0,585600000.0,268500000.0,1465300000.0,1604600000.0,2574000000.0,1271500000.0,3845500000.0,0.0,2546600000.0,144200000.0,8140900000.0,0.0,9606200000.0,161000000.0,82900000.0,0.0,0.0,488200000.0,732100000.0,1627800000.0,0.0,24100000.0,280200000.0,1932100000.0,0.0,2664200000.0,5000000.0,0.0,-341000000.0,336000000.0,6942000000.0,9606200000.0,0.0,1710700000.0,1614800000.0,https://www.sec.gov/Archives/edgar/data/711404/000071140421000038/0000711404-21-000038-index.htm,https://www.sec.gov/Archives/edgar/data/711404/000071140421000038/coo-20211031.htm
TOL,2021-10-31,USD,0000794170,2021-10-31,2021-10-31,2021,FY,1638494000.0,0.0,1638494000.0,738078000.0,7915884000.0,335838000.0,10628294000.0,310455000.0,0.0,0.0,0.0,599101000.0,0.0,0.0,909556000.0,0.0,11537850000.0,562466000.0,0.0,215280000.0,0.0,1435515000.0,1997981000.0,3563035000.0,636379000.0,0.0,0.0,4199414000.0,0.0,6197395000.0,1279000.0,4969839000.0,1109000.0,0.0,5295024000.0,11492419000.0,0.0,3563035000.0,1924541000.0,,
HRL,2021-10-31,USD,0000048465,2021-12-10,2021-12-10 15:26:08,2021,Q4,613530000.0,21162000.0,634692000.0,895719000.0,1369198000.0,48207000.0,2947816000.0,2109117000.0,4929102000.0,1822273000.0,6751375000.0,0.0,0.0,888021000.0,9748513000.0,0.0,12696329000.0,793310000.0,8756000.0,23520000.0,0.0,613588000.0,1415654000.0,3315147000.0,0.0,278183000.0,7687345000.0,11280675000.0,0.0,12696329000.0,7946000.0,6881870000.0,-277269000.0,365813000.0,6978360000.0,19674689000.0,0.0,3323903000.0,2710373000.0,https://www.sec.gov/Archives/edgar/data/48465/000004846521000067/0000048465-21-000067-index.htm,https://www.sec.gov/Archives/edgar/data/48465/000004846521000067/hrl-20211031.htm
BNS,2021-10-31,CAD,0000009631,2021-10-31,2021-10-31,2021,FY,87078000000.0,33730000000.0,120808000000.0,9075000000.0,0.0,0.0,0.0,5621000000.0,8848000000.0,7756000000.0,16604000000.0,216002000000.0,0.0,0.0,0.0,1184844000000.0,1184844000000.0,8920000000.0,3261000000.0,1344000000.0,0.0,0.0,0.0,28979000000.0,0.0,1149000000.0,0.0,0.0,1111952000000.0,1111952000000.0,18507000000.0,51354000000.0,-5111000000.0,0.0,70802000000.0,1182754000000.0,249732000000.0,32240000000.0,-54838000000.0,,
KEYS,2021-10-31,USD,0001601046,2021-10-31,2021-10-31,2021,FY,2052000000.0,0.0,0.0,735000000.0,777000000.0,2322000000.0,3834000000.0,877000000.0,1628000000.0,272000000.0,1900000000.0,70000000.0,711000000.0,389000000.0,3947000000.0,0.0,7781000000.0,287000000.0,82000000.0,74000000.0,478000000.0,462000000.0,1309000000.0,2173000000.0,187000000.0,711000000.0,-383000000.0,2688000000.0,0.0,3997000000.0,0.0,3430000000.0,-442000000.0,796000000.0,3784000000.0,7781000000.0,0.0,2255000000.0,203000000.0,,
BMO,2021-10-31,CAD,0000927971,2021-10-31,2021-10-31,2021,FY,104744000000.0,20408000000.0,125152000000.0,6695000000.0,0.0,0.0,0.0,4869000000.0,5378000000.0,2266000000.0,7644000000.0,232689000000.0,0.0,0.0,0.0,988175000000.0,988175000000.0,13817000000.0,86289000000.0,221000000.0,0.0,0.0,0.0,103519000000.0,0.0,192000000.0,0.0,0.0,930652000000.0,930652000000.0,13599000000.0,35497000000.0,2556000000.0,2221000000.0,57523000000.0,988175000000.0,253097000000.0,189808000000.0,85064000000.0,,
HPQ.SW,2021-10-31,USD,,2021-10-31,2021-10-31,2021,FY,4299000000.0,0.0,4299000000.0,5511000000.0,7930000000.0,4430000000.0,22170000000.0,2546000000.0,6803000000.0,0.0,6803000000.0,0.0,0.0,7091000000.0,16440000000.0,0.0,38610000000.0,16075000000.0,1106000000.0,0.0,0.0,11915000000.0,29096000000.0,6386000000.0,0.0,0.0,4778000000.0,11164000000.0,0.0,40260000000.0,0.0,0.0,0.0,0.0,-1650000000.0,38610000000.0,0.0,7492000000.0,3193000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html
AOIX,2021-10-31,USD,0001544400,2021-11-26,2021-11-26 06:06:35,2021,Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6553.0,0.0,0.0,0.0,73340.0,79893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139893.0,0.0,60000.0,-79893.0,0.0,0.0,0.0,0.0,https://www.sec.gov/Archives/edgar/data/1544400/000147793221008795/0001477932-21-008795-index.htm,https://www.sec.gov/Archives/edgar/data/1544400/000147793221008795/aoix_10k.htm
ADI,2021-10-30,USD,0000006281,2021-12-03,2021-12-03 16:02:52,2021,FY,1977964000.0,0.0,0.0,1459056000.0,0.0,3919261000.0,5378317000.0,1979051000.0,26918470000.0,15267170000.0,42185640000.0,0.0,2267269000.0,511794000.0,46943754000.0,0.0,52322071000.0,443434000.0,-5736549000.0,332685000.0,0.0,-443434000.0,-5736549000.0,6253212000.0,0.0,3938830000.0,47866578000.0,58058620000.0,0.0,52322071000.0,87554000.0,7517316000.0,-186565000.0,30574237000.0,37992542000.0,90314613000.0,0.0,516663000.0,-1461301000.0,https://www.sec.gov/Archives/edgar/data/6281/000000628121000294/0000006281-21-000294-index.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628121000294/adi-20211030.htm
CIEN,2021-10-30,USD,0000936395,2021-10-30,2021-10-30,,Q4,1422546000.0,181483000.0,1604029000.0,884958000.0,374265000.0,325654000.0,3188906000.0,44285000.0,311645000.0,65314000.0,376959000.0,70038000.0,800180000.0,384859000.0,1676321000.0,0.0,4865227000.0,356176000.0,37264000.0,0.0,118007000.0,397583000.0,909030000.0,753483000.0,57457000.0,0.0,125239000.0,936179000.0,0.0,1845209000.0,1549000.0,-3785132000.0,439000.0,3783144000.0,3020018000.0,4865227000.0,251521000.0,790747000.0,-631799000.0,,
PRKA,2021-10-03,USD,0001297937,2021-12-09,2021-12-09 16:30:54,2021,Q4,6654348.0,0.0,0.0,4469.0,314103.0,6829596.0,7148168.0,13806868.0,0.0,10966.0,10966.0,0.0,0.0,15974.0,13833808.0,0.0,20981976.0,221414.0,0.0,0.0,0.0,1230830.0,1452244.0,4960180.0,0.0,0.0,0.0,4960180.0,0.0,6412424.0,75124.0,9563466.0,0.0,4930962.0,14569552.0,20981976.0,0.0,4960180.0,-1694168.0,https://www.sec.gov/Archives/edgar/data/1297937/000149315221030972/0001493152-21-030972-index.htm,https://www.sec.gov/Archives/edgar/data/1297937/000149315221030972/form10-k.htm
JACK,2021-10-03,USD,0000807882,2021-11-23,2021-11-23 08:57:18,2021,FY,55346000.0,0.0,0.0,74335000.0,2335000.0,92288000.0,168958000.0,1256980000.0,47774000.0,470000.0,48244000.0,0.0,51517000.0,0.0,0.0,0.0,168958000.0,29119000.0,452802000.0,0.0,0.0,-152855000.0,329066000.0,2891802000.0,0.0,0.0,-981915000.0,1909887000.0,0.0,2238953000.0,825000.0,1764412000.0,-74254000.0,0.0,-817882000.0,1421071000.0,0.0,3344604000.0,3289258000.0,https://www.sec.gov/Archives/edgar/data/807882/000080788221000016/0000807882-21-000016-index.htm,https://www.sec.gov/Archives/edgar/data/807882/000080788221000016/jack-20211003.htm
TTEK,2021-10-03,USD,0000831641,2021-11-24,2021-11-24 16:09:30,2021,FY,166568000.0,0.0,0.0,668998000.0,0.0,396950000.0,1065948000.0,253155000.0,1108578000.0,37990000.0,1146568000.0,0.0,54413000.0,56478000.0,1510614000.0,0.0,2576562000.0,128767000.0,147408000.0,14260000.0,0.0,572308000.0,848483000.0,348570000.0,0.0,10563000.0,134655000.0,493788000.0,0.0,1342271000.0,540000.0,1358726000.0,-125028000.0,53000.0,1234291000.0,2576562000.0,0.0,495978000.0,329410000.0,https://www.sec.gov/Archives/edgar/data/831641/000083164121000110/0000831641-21-000110-index.htm,https://www.sec.gov/Archives/edgar/data/831641/000083164121000110/ttek-20211003.htm
MTOR,2021-10-03,USD,0001113256,2021-11-17,2021-11-17 16:33:13,2021,FY,101000000.0,0.0,0.0,534000000.0,601000000.0,151000000.0,1286000000.0,0.0,507000000.0,0.0,507000000.0,0.0,0.0,1145000000.0,1652000000.0,0.0,2938000000.0,0.0,19000000.0,0.0,0.0,881000000.0,900000000.0,1008000000.0,0.0,0.0,415000000.0,1423000000.0,0.0,2323000000.0,105000000.0,935000000.0,-632000000.0,207000000.0,615000000.0,2938000000.0,0.0,1027000000.0,926000000.0,https://www.sec.gov/Archives/edgar/data/1113256/000111325621000128/0001113256-21-000128-index.htm,https://www.sec.gov/Archives/edgar/data/1113256/000111325621000128/mtor-20211003.htm
SBUX,2021-10-03,USD,0000829224,2021-11-19,2021-11-19 16:46:02,2021,FY,6455700000.0,162200000.0,6617900000.0,940000000.0,1603900000.0,594600000.0,9756400000.0,14605500000.0,3677300000.0,349900000.0,4027200000.0,550200000.0,1874800000.0,578500000.0,21636200000.0,0.0,31392600000.0,1211600000.0,2250200000.0,348000000.0,1596100000.0,3093500000.0,8151400000.0,21354900000.0,6463000000.0,0.0,737800000.0,28555700000.0,0.0,36707100000.0,1200000.0,-6315700000.0,147200000.0,0.0,-5321200000.0,31385900000.0,712400000.0,23605100000.0,17149400000.0,https://www.sec.gov/Archives/edgar/data/829224/000082922421000086/0000829224-21-000086-index.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922421000086/sbux-20211003.htm
ENVX,2021-10-03,USD,0001828318,2021-10-03,2021-11-15 16:11:51,,FY,338746000.0,0.0,0.0,0.0,0.0,346888000.0,346888000.0,68392000.0,0.0,0.0,0.0,0.0,0.0,141000.0,68533000.0,0.0,415421000.0,1713000.0,0.0,0.0,5495000.0,8287000.0,15495000.0,18526000.0,2290000.0,0.0,55404000.0,76220000.0,0.0,91715000.0,14000.0,-248584000.0,0.0,572276000.0,323706000.0,415421000.0,0.0,0.0,-338746000.0,,
BLBD,2021-10-02,USD,0001589526,2021-12-15,,2021,Q4,11709000.0,0.0,0.0,9967000.0,125206000.0,20900000.0,156073000.0,110968000.0,18825000.0,49443000.0,68268000.0,0.0,4413000.0,16298000.0,199947000.0,0.0,356020000.0,72270000.0,0.0,0.0,7832000.0,44680000.0,124782000.0,149573000.0,0.0,3673000.0,0.0,139112000.0,0.0,263894000.0,3000.0,-33753000.0,-44794000.0,45888000.0,-32656000.0,356020000.0,0.0,149573000.0,137864000.0,https://www.sec.gov/Archives/edgar/data/1589526/000158952621000140/0001589526-21-000140-index.htm,https://www.sec.gov/Archives/edgar/data/1589526/000158952621000140/blbd-20211002.htm
KLIC,2021-10-02,USD,0000056978,2021-11-18,2021-11-18 09:17:45,2021,FY,362788000.0,377000000.0,739788000.0,421193000.0,167323000.0,23586000.0,1351890000.0,109574000.0,72949000.0,42752000.0,115701000.0,6388000.0,15715000.0,2363000.0,249741000.0,0.0,1601631000.0,154636000.0,9806000.0,30766000.0,0.0,187433000.0,351875000.0,38084000.0,0.0,32828000.0,83607000.0,154519000.0,0.0,506394000.0,550117000.0,948554000.0,-3022000.0,149705000.0,1095237000.0,1601631000.0,383388000.0,47890000.0,-314898000.0,https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/0000056978-21-000153-index.htm,https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/klic-20211002.htm
TSN,2021-10-02,USD,0000100493,2021-11-15,2021-11-15 07:33:26,2021,FY,2507000000.0,0.0,2507000000.0,2400000000.0,4382000000.0,533000000.0,9822000000.0,7837000000.0,10549000000.0,6519000000.0,17068000000.0,0.0,0.0,1582000000.0,26487000000.0,0.0,36309000000.0,2225000000.0,1067000000.0,729000000.0,0.0,3033000000.0,6325000000.0,8281000000.0,0.0,2195000000.0,1654000000.0,12130000000.0,0.0,18455000000.0,45000000.0,17502000000.0,-172000000.0,0.0,17723000000.0,36178000000.0,0.0,9348000000.0,6841000000.0,https://www.sec.gov/Archives/edgar/data/100493/000010049321000122/0000100493-21-000122-index.htm,https://www.sec.gov/Archives/edgar/data/100493/000010049321000122/tsn-20211002.htm
PLXS,2021-10-02,USD,0000785786,2021-11-19,2021-11-19 08:16:19,2021,FY,270172000.0,0.0,270172000.0,634967000.0,972312000.0,53435000.0,1930886000.0,467181000.0,0.0,0.0,0.0,0.0,27385000.0,36441000.0,531007000.0,0.0,2461893000.0,634969000.0,66313000.0,0.0,204985000.0,222436000.0,1128703000.0,225003000.0,0.0,5677000.0,74278000.0,304958000.0,0.0,1433661000.0,538000.0,1433991000.0,-2984000.0,0.0,1028232000.0,2461893000.0,0.0,291316000.0,21144000.0,https://www.sec.gov/Archives/edgar/data/785786/000078578621000082/0000785786-21-000082-index.htm,https://www.sec.gov/Archives/edgar/data/785786/000078578621000082/plxs-20211002.htm
DIS,2021-10-02,USD,0001744489,2021-11-24,2021-11-24 16:34:25,2021,FY,15959000000.0,0.0,15959000000.0,13367000000.0,1331000000.0,3000000000.0,33657000000.0,32624000000.0,78071000000.0,17115000000.0,95186000000.0,3935000000.0,0.0,38207000000.0,169952000000.0,0.0,203609000000.0,16357000000.0,5866000000.0,0.0,4317000000.0,4537000000.0,31077000000.0,51769000000.0,0.0,7246000000.0,20506000000.0,79521000000.0,0.0,110598000000.0,55471000000.0,40429000000.0,-6440000000.0,-907000000.0,88553000000.0,199151000000.0,0.0,57635000000.0,41676000000.0,https://www.sec.gov/Archives/edgar/data/1744489/000174448921000220/0001744489-21-000220-index.htm,https://www.sec.gov/Archives/edgar/data/1744489/000174448921000220/dis-20211002.htm
MOG-A,2021-10-02,USD,0000067887,2021-11-15,2021-11-15 17:05:27,2021,FY,99599000.0,0.0,99599000.0,945929000.0,613095000.0,60157000.0,1718780000.0,706133000.0,851605000.0,106095000.0,957700000.0,0.0,17769000.0,32787000.0,1714389000.0,0.0,3433169000.0,200602000.0,80365000.0,12908000.0,263686000.0,324708000.0,869361000.0,823355000.0,0.0,64642000.0,275667000.0,1163664000.0,0.0,2033025000.0,51280000.0,2237848000.0,-311324000.0,-577660000.0,1400144000.0,3433169000.0,0.0,903720000.0,804121000.0,https://www.sec.gov/Archives/edgar/data/67887/000006788721000065/0000067887-21-000065-index.htm,https://www.sec.gov/Archives/edgar/data/67887/000006788721000065/mog-20211002.htm
COHR,2021-10-02,USD,0000021510,2021-11-30,2021-11-29 17:32:23,2021,FY,458061000.0,458061000.0,916122000.0,249389000.0,392241000.0,-378467000.0,1179285000.0,302613000.0,105261000.0,14740000.0,120001000.0,0.0,0.0,287031000.0,709645000.0,0.0,1888930000.0,104539000.0,18395000.0,20991000.0,0.0,259281000.0,382215000.0,0.0,0.0,0.0,638530000.0,638530000.0,0.0,1020745000.0,0.0,765624000.0,-20818000.0,868185000.0,868185000.0,1888930000.0,0.0,18395000.0,-439666000.0,https://www.sec.gov/Archives/edgar/data/21510/000002151021000060/0000021510-21-000060-index.htm,https://www.sec.gov/Archives/edgar/data/21510/000002151021000060/cohr-20211002.htm
SANM,2021-10-02,USD,0000897723,2021-11-12,2021-11-12 14:46:32,2021,FY,650026000.0,0.0,650026000.0,1541175000.0,1036511000.0,53952000.0,3281664000.0,532985000.0,0.0,0.0,0.0,0.0,235117000.0,156953000.0,925055000.0,0.0,4206719000.0,1464693000.0,18750000.0,0.0,0.0,279544000.0,1762987000.0,311572000.0,0.0,0.0,253532000.0,565104000.0,0.0,2328091000.0,0.0,0.0,40690000.0,0.0,1878628000.0,4206719000.0,0.0,330322000.0,-319704000.0,https://www.sec.gov/Archives/edgar/data/897723/000089772321000028/0000897723-21-000028-index.htm,https://www.sec.gov/Archives/edgar/data/897723/000089772321000028/sanm-20211002.htm
MOG-B,2021-10-02,USD,0000067887,2021-11-15,2021-11-15 17:05:27,2021,FY,99599000.0,0.0,99599000.0,945929000.0,613095000.0,60157000.0,1718780000.0,706133000.0,851605000.0,106095000.0,957700000.0,0.0,17769000.0,32787000.0,1714389000.0,0.0,3433169000.0,200602000.0,80365000.0,12908000.0,263686000.0,324708000.0,869361000.0,823355000.0,0.0,64642000.0,275667000.0,1163664000.0,0.0,2033025000.0,51280000.0,2237848000.0,-311324000.0,-577660000.0,1400144000.0,3433169000.0,0.0,903720000.0,804121000.0,https://www.sec.gov/Archives/edgar/data/67887/000006788721000065/0000067887-21-000065-index.htm,https://www.sec.gov/Archives/edgar/data/67887/000006788721000065/mog-20211002.htm
IIIN,2021-10-02,USD,0000764401,2021-10-28,2021-10-28 10:51:05,2021,FY,89884000.0,0.0,89884000.0,67917000.0,79049000.0,10056000.0,246906000.0,107341000.0,9745000.0,7668000.0,17413000.0,106000.0,0.0,18944000.0,143804000.0,0.0,390710000.0,49443000.0,1030000.0,6349000.0,0.0,18376000.0,68849000.0,695000.0,0.0,6296000.0,12832000.0,19823000.0,0.0,88672000.0,19408000.0,206384000.0,-2442000.0,78688000.0,302038000.0,390710000.0,0.0,1725000.0,-88159000.0,https://www.sec.gov/Archives/edgar/data/764401/000143774921024481/0001437749-21-024481-index.htm,https://www.sec.gov/Archives/edgar/data/764401/000143774921024481/iiin20211002_10k.htm
LESL,2021-10-02,USD,0001821806,2021-12-10,2021-12-10 17:20:11,2021,Q4,345057000.0,0.0,0.0,38860000.0,198789000.0,365621000.0,603270000.0,282619000.0,0.0,0.0,129020000.0,0.0,3734000.0,25148000.0,440521000.0,0.0,1043791000.0,0.0,122142000.0,6945000.0,0.0,189130000.0,311272000.0,1106199000.0,0.0,0.0,-156122000.0,950077000.0,0.0,1261349000.0,190000.0,0.0,0.0,0.0,-217558000.0,1043791000.0,0.0,1228341000.0,883284000.0,https://www.sec.gov/Archives/edgar/data/1821806/000095017021005153/0000950170-21-005153-index.htm,https://www.sec.gov/Archives/edgar/data/1821806/000095017021005153/lesl-20211002.htm
J,2021-10-01,USD,0000052988,2021-11-23,2021-11-23 07:03:48,2021,FY,134000.0,0.0,0.0,164000.0,0.0,4291731000.0,4291895000.0,1003214000.0,1448000.0,1004000.0,2452000.0,0.0,103193000.0,-5397868000.0,-4289009000.0,0.0,2886000.0,6000.0,225870000.0,0.0,0.0,2984048000.0,3209924000.0,3598291000.0,0.0,214380000.0,-7021994000.0,-3209323000.0,0.0,601000.0,128893000.0,4015578000.0,-794442000.0,2624808000.0,5974837000.0,5975438000.0,0.0,3824161000.0,3824027000.0,https://www.sec.gov/Archives/edgar/data/52988/000005298821000065/0000052988-21-000065-index.htm,https://www.sec.gov/Archives/edgar/data/52988/000005298821000065/jec-20211001.htm
ARMK,2021-10-01,USD,0001584509,2021-11-23,2021-11-23 16:43:12,2021,FY,532591000.0,0.0,0.0,0.0,412676000.0,2486179000.0,2898855000.0,587854000.0,5487297000.0,2028622000.0,7515919000.0,0.0,0.0,0.0,0.0,0.0,2898855000.0,919090000.0,201840000.0,0.0,0.0,1736503000.0,2857433000.0,8022173000.0,0.0,1079014000.0,-11782637000.0,-2681450000.0,0.0,175983000.0,2943000.0,327557000.0,-208011000.0,2600383000.0,2722872000.0,2898855000.0,0.0,8224013000.0,7691422000.0,https://www.sec.gov/Archives/edgar/data/1584509/000158450921000256/0001584509-21-000256-index.htm,https://www.sec.gov/Archives/edgar/data/1584509/000158450921000256/cik0-20211001.htm
JOUT,2021-10-01,USD,0000788329,2021-12-10,2021-12-10 16:47:47,2021,Q4,240448000.0,0.0,0.0,71321000.0,166615000.0,253328000.0,491264000.0,120542000.0,11221000.0,8633000.0,19854000.0,0.0,13129000.0,29498000.0,183023000.0,0.0,674287000.0,56744000.0,11876000.0,9436000.0,0.0,68950000.0,137570000.0,0.0,0.0,1599000.0,76613000.0,78212000.0,0.0,215782000.0,-2790000.0,370501000.0,7386000.0,83408000.0,458505000.0,674287000.0,0.0,5938000.0,-234510000.0,https://www.sec.gov/Archives/edgar/data/788329/000114036121041217/0001140361-21-041217-index.htm,https://www.sec.gov/Archives/edgar/data/788329/000114036121041217/jout-20211001.htm
SWKS,2021-10-01,USD,0000004127,2021-11-24,2021-11-24 16:48:16,2021,FY,1027000000.0,137000000.0,1164000000.0,756000000.0,885000000.0,-137000000.0,2668000000.0,1501000000.0,2176000000.0,1698000000.0,3875000000.0,7000000.0,119000000.0,223000000.0,5725000000.0,5922000000.0,8590000000.0,236000000.0,0.0,0.0,0.0,0.0,236000000.0,2235000000.0,0.0,0.0,400000000.0,2635000000.0,422000000.0,3293000000.0,41000000.0,5185000000.0,-7000000.0,78100000.0,5297100000.0,8590100000.0,144000000.0,2235000000.0,1208000000.0,https://www.sec.gov/Archives/edgar/data/4127/000000412721000058/0000004127-21-000058-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412721000058/swks-20211001.htm
MTSI,2021-10-01,USD,0001493594,2021-11-15,2021-11-15 16:20:15,2021,FY,156537000.0,188365000.0,344902000.0,84570000.0,82699000.0,9365000.0,521536000.0,120526000.0,314240000.0,84685000.0,398925000.0,15342000.0,39516000.0,38300000.0,612609000.0,0.0,1134145000.0,28712000.0,8415000.0,0.0,1904000.0,54013000.0,93044000.0,528854000.0,0.0,0.0,40511000.0,569365000.0,0.0,662409000.0,69000.0,-801754000.0,4150000.0,1269271000.0,471736000.0,1134145000.0,203707000.0,537269000.0,380732000.0,https://www.sec.gov/Archives/edgar/data/1493594/000149359421000079/0001493594-21-000079-index.htm,https://www.sec.gov/Archives/edgar/data/1493594/000149359421000079/mtsi-20211001.htm
VREX,2021-10-01,USD,0001681622,2021-11-19,2021-11-19 16:19:47,2021,FY,144600000.0,0.0,144600000.0,155300000.0,224800000.0,29500000.0,554200000.0,164500000.0,292200000.0,50700000.0,342900000.0,49300000.0,4000000.0,32600000.0,593300000.0,0.0,1147500000.0,58800000.0,9000000.0,0.0,9100000.0,89700000.0,166600000.0,450400000.0,0.0,2200000.0,31800000.0,484400000.0,0.0,651000000.0,400000.0,33500000.0,0.0,449400000.0,483300000.0,1134300000.0,0.0,459400000.0,314800000.0,https://www.sec.gov/Archives/edgar/data/1681622/000168162221000103/0001681622-21-000103-index.htm,https://www.sec.gov/Archives/edgar/data/1681622/000168162221000103/vrex-20211001.htm
ATKR,2021-09-30,USD,0001666138,2021-11-18,2021-11-17 18:41:48,2021,FY,576289000.0,0.0,0.0,524926000.0,285989000.0,610537000.0,1421452000.0,316735000.0,199048000.0,241204000.0,440252000.0,0.0,29693000.0,1967000.0,788647000.0,0.0,2210099000.0,243164000.0,0.0,72953000.0,0.0,281772000.0,524936000.0,758386000.0,0.0,16746000.0,45295000.0,820427000.0,0.0,1345363000.0,461000.0,388660000.0,-28726000.0,504341000.0,864736000.0,2210099000.0,0.0,758386000.0,182097000.0,https://www.sec.gov/Archives/edgar/data/1666138/000166613821000163/0001666138-21-000163-index.htm,https://www.sec.gov/Archives/edgar/data/1666138/000166613821000163/atkr-20210930.htm
WDP.DE,2021-09-30,USD,,2021-09-30,2021-09-30,2021,FY,15959000000.0,0.0,15959000000.0,13367000000.0,1331000000.0,3000000000.0,33657000000.0,32624000000.0,78071000000.0,17115000000.0,95186000000.0,3935000000.0,0.0,38207000000.0,169952000000.0,0.0,203609000000.0,0.0,5866000000.0,0.0,4317000000.0,20894000000.0,31077000000.0,48540000000.0,0.0,7246000000.0,23735000000.0,79521000000.0,0.0,110598000000.0,55471000000.0,40429000000.0,-6440000000.0,-907000000.0,88553000000.0,199151000000.0,0.0,54406000000.0,38447000000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0
ELD.AX,2021-09-30,AUD,,2021-09-30,2021-09-30,2021,FY,48063000.0,0.0,48063000.0,730860000.0,377920000.0,3909000.0,1160752000.0,141757000.0,175151000.0,157492000.0,332643000.0,59205000.0,102673000.0,0.0,636278000.0,0.0,1797030000.0,546997000.0,192237000.0,0.0,0.0,184141000.0,923375000.0,72705000.0,0.0,0.0,22358000.0,95063000.0,0.0,1018438000.0,1651006000.0,-848694000.0,-26887000.0,0.0,775425000.0,1793863000.0,0.0,264942000.0,216879000.0,,
LIII-UN,2021-09-30,USD,0001840780,2021-09-30,2021-09-30,,FY,10376.0,0.0,0.0,92.0,630.0,20231.0,20953.0,22224.0,0.0,0.0,0.0,0.0,0.0,423.0,22647.0,0.0,43600.0,1850.0,0.0,0.0,0.0,6277.0,8127.0,15638.0,0.0,0.0,45286.0,60924.0,0.0,69051.0,1.0,-39971.0,0.0,14519.0,-25451.0,43600.0,0.0,15638.0,5262.0,,
